ID,Estado,Codigo,EAN,Nombre,Unidad,Categoria,Precio Base,Sucursal Dueña,Sucursal (Stock/Precio),Stock Actual,Stock Minimo,Precio Venta,Diferencia Precio (Base vs Venta)
cmlfn7c6k0000l104wvwijnmv,Activo,"INT1770670005356","7798113300010","manaos cola x 2,25L",Un,"bebidas",3000,"Global","Suc. Perito Moreno",0,1,3000,0
cmll83pkl0000jp04dwxli87w,Activo,"INT1771007438900","736211846181","BIDON DE AGUA LH 8L",Un,"bebidas",5000,"Global","Suc. Cepernic",7,3,5000,0
cmll83pkl0000jp04dwxli87w,Activo,"INT1771007438900","736211846181","BIDON DE AGUA LH 8L",Un,"bebidas",5000,"Global","Suc. Rivadavia",10,3,8000,3000
cmll83pkl0000jp04dwxli87w,Activo,"INT1771007438900","736211846181","BIDON DE AGUA LH 8L",Un,"bebidas",5000,"Global","Suc. Perito Moreno",0,3,5000,0
cmlgxgkaa0000l804ry8iv8wp,Activo,"INT1770747698098","7798094222523","nevares obleas sabor frutilla x80g",Un,"kiosco",2000,"Global","Suc. Cepernic",0,0,2000,0
cmlgxgkaa0000l804ry8iv8wp,Activo,"INT1770747698098","7798094222523","nevares obleas sabor frutilla x80g",Un,"kiosco",2000,"Global","Suc. Rivadavia",1,0,2000,0
cmlgxgkaa0000l804ry8iv8wp,Activo,"INT1770747698098","7798094222523","nevares obleas sabor frutilla x80g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,0,2000,0
cmlgxkrci0003l804sq0g24un,Activo,"INT1770747893873","7798094222530","nevares obleas sabor limon x80g",Un,"kiosco",2000,"Global","Suc. Cepernic",0,0,2000,0
cmlgxkrci0003l804sq0g24un,Activo,"INT1770747893873","7798094222530","nevares obleas sabor limon x80g",Un,"kiosco",2000,"Global","Suc. Rivadavia",2,0,2000,0
cmlgxkrci0003l804sq0g24un,Activo,"INT1770747893873","7798094222530","nevares obleas sabor limon x80g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,0,2000,0
cmlgxeffp000jlb04ogqkof69,Activo,"INT1770747598500","7790349851175","obleas banana split x100g",Un,"kiosco",2500,"Global","Suc. Cepernic",0,0,2500,0
cmlgxeffp000jlb04ogqkof69,Activo,"INT1770747598500","7790349851175","obleas banana split x100g",Un,"kiosco",2500,"Global","Suc. Rivadavia",1,0,2500,0
cmlgxeffp000jlb04ogqkof69,Activo,"INT1770747598500","7790349851175","obleas banana split x100g",Un,"kiosco",2500,"Global","Suc. Perito Moreno",0,0,2500,0
cmlh2lk7f00vsjp04d7x56x8j,Activo,"INT1770756329355","INT5632668737","panchos",Un,"Comidas",5000,"Global","Suc. Cepernic",0,0,5000,0
cmlh2lk7f00vsjp04d7x56x8j,Activo,"INT1770756329355","INT5632668737","panchos",Un,"Comidas",5000,"Global","Suc. Rivadavia",10,0,5000,0
cmlh2lk7f00vsjp04d7x56x8j,Activo,"INT1770756329355","INT5632668737","panchos",Un,"Comidas",5000,"Global","Suc. Perito Moreno",0,0,5000,0
cmlidfan3000cjs04g674693d,Activo,"INT1770834978974","7798125810965","cintas crocantes sabor salame x125g",Un,"kiosco",2000,"Global","Suc. Cepernic",0,2,2000,0
cmlidfan3000cjs04g674693d,Activo,"INT1770834978974","7798125810965","cintas crocantes sabor salame x125g",Un,"kiosco",2000,"Global","Suc. Rivadavia",1,2,2000,0
cmlidfan3000cjs04g674693d,Activo,"INT1770834978974","7798125810965","cintas crocantes sabor salame x125g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,2,2000,0
cmlidgkfj000fjs04lq6cxbdy,Activo,"INT1770835038318","7798125811214","cintas crocantes sabor jalapeño y limon x125g",Un,"kiosco",2000,"Global","Suc. Cepernic",0,2,2000,0
cmlidgkfj000fjs04lq6cxbdy,Activo,"INT1770835038318","7798125811214","cintas crocantes sabor jalapeño y limon x125g",Un,"kiosco",2000,"Global","Suc. Rivadavia",2,2,2000,0
cmlidgkfj000fjs04lq6cxbdy,Activo,"INT1770835038318","7798125811214","cintas crocantes sabor jalapeño y limon x125g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,2,2000,0
cmlgv9gn80000ky042aqx1fdm,Activo,"INT1770744007555","77980274","alfajor guaymallen negro x70gr",Un,"kiosco",2000,"Global","Suc. Cepernic",1,0,1900,-100
cmlgv9gn80000ky042aqx1fdm,Activo,"INT1770744007555","77980274","alfajor guaymallen negro x70gr",Un,"kiosco",2000,"Global","Suc. Rivadavia",13,0,2000,0
cmlgv9gn80000ky042aqx1fdm,Activo,"INT1770744007555","77980274","alfajor guaymallen negro x70gr",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,0,2000,0
cmlidjvuz000ijs04bi38q1g4,Activo,"INT1770835193097","7798125810958","cintas crocantes sabor provoleta x125g",Un,"kiosco",2000,"Global","Suc. Cepernic",-1,2,2000,0
cmlidjvuz000ijs04bi38q1g4,Activo,"INT1770835193097","7798125810958","cintas crocantes sabor provoleta x125g",Un,"kiosco",2000,"Global","Suc. Rivadavia",2,2,2000,0
cmlidjvuz000ijs04bi38q1g4,Activo,"INT1770835193097","7798125810958","cintas crocantes sabor provoleta x125g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,2,2000,0
cmljuq36t0002jy047hlmebah,Activo,"INT1770924502181","","PAPEL HIG OKEY SUELTO",Un,"General",1000,"Global","Suc. Cepernic",-2,0,1000,0
cmljuq36t0002jy047hlmebah,Activo,"INT1770924502181","","PAPEL HIG OKEY SUELTO",Un,"General",1000,"Global","Suc. Rivadavia",0,0,1000,0
cmljuq36t0002jy047hlmebah,Activo,"INT1770924502181","","PAPEL HIG OKEY SUELTO",Un,"General",1000,"Global","Suc. Perito Moreno",0,0,1000,0
cmljvkweh0000js04z66yol32,Activo,"INT1770925939720","7896306609848","chicle blong sabor frambruesa",Un,"General",100,"Global","Suc. Cepernic",0,50,100,0
cmljvkweh0000js04z66yol32,Activo,"INT1770925939720","7896306609848","chicle blong sabor frambruesa",Un,"General",100,"Global","Suc. Rivadavia",72,50,100,0
cmljvkweh0000js04z66yol32,Activo,"INT1770925939720","7896306609848","chicle blong sabor frambruesa",Un,"General",100,"Global","Suc. Perito Moreno",0,50,100,0
cmlfpd81g0009lb0454bobzp1,Activo,"INT1770673639156","7798113302045","jugo placer pera x500ml",Un,"bebidas",1500,"Global","Suc. Cepernic",0,6,1500,0
cmlfpd81g0009lb0454bobzp1,Activo,"INT1770673639156","7798113302045","jugo placer pera x500ml",Un,"bebidas",1500,"Global","Suc. Rivadavia",10,6,2000,500
cmlfpd81g0009lb0454bobzp1,Activo,"INT1770673639156","7798113302045","jugo placer pera x500ml",Un,"bebidas",1500,"Global","Suc. Perito Moreno",0,6,1500,0
cmlgvly160005lb04m2ducudv,Activo,"INT1770744589961","77976307","alfajor oreo triple x56g",Un,"kiosco",2000,"Global","Suc. Cepernic",5,0,2000,0
cmlgvly160005lb04m2ducudv,Activo,"INT1770744589961","77976307","alfajor oreo triple x56g",Un,"kiosco",2000,"Global","Suc. Rivadavia",1,0,2000,0
cmlgvly160005lb04m2ducudv,Activo,"INT1770744589961","77976307","alfajor oreo triple x56g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,0,2000,0
cmlh3erx500vyjp04h7h5bjqs,Activo,"INT1770757692377","INT5768769199","caipiroska vaso de 1L",Un,"Tragos",12000,"Global","Suc. Cepernic",0,0,12000,0
cmlh3erx500vyjp04h7h5bjqs,Activo,"INT1770757692377","INT5768769199","caipiroska vaso de 1L",Un,"Tragos",12000,"Global","Suc. Rivadavia",354,0,12000,0
cmlh3erx500vyjp04h7h5bjqs,Activo,"INT1770757692377","INT5768769199","caipiroska vaso de 1L",Un,"Tragos",12000,"Global","Suc. Perito Moreno",0,0,12000,0
cmlh2pj9r00vvjp04cv3yz0so,Activo,"INT1770756514767","INT5651187287","conos de 1 bocha",Un,"Heladeria",2000,"Global","Suc. Cepernic",0,0,2000,0
cmlh2pj9r00vvjp04cv3yz0so,Activo,"INT1770756514767","INT5651187287","conos de 1 bocha",Un,"Heladeria",2000,"Global","Suc. Rivadavia",20,0,2000,0
cmlh2pj9r00vvjp04cv3yz0so,Activo,"INT1770756514767","INT5651187287","conos de 1 bocha",Un,"Heladeria",2000,"Global","Suc. Perito Moreno",0,0,2000,0
cmlh324ej00brib0489t2m64j,Activo,"INT1770757102027","INT5709808775","cucurucho dulce de 2 bochas",Un,"Heladeria",4500,"Global","Suc. Cepernic",0,0,4500,0
cmlh324ej00brib0489t2m64j,Activo,"INT1770757102027","INT5709808775","cucurucho dulce de 2 bochas",Un,"Heladeria",4500,"Global","Suc. Rivadavia",51,0,4500,0
cmlh324ej00brib0489t2m64j,Activo,"INT1770757102027","INT5709808775","cucurucho dulce de 2 bochas",Un,"Heladeria",4500,"Global","Suc. Perito Moreno",0,0,4500,0
cmlh2z42w00boib04d2xjt4zz,Activo,"INT1770756961637","INT5695815250","cucurucho dulce de 3 bochas",Un,"Heladeria",6000,"Global","Suc. Cepernic",-4,0,6000,0
cmlh2z42w00boib04d2xjt4zz,Activo,"INT1770756961637","INT5695815250","cucurucho dulce de 3 bochas",Un,"Heladeria",6000,"Global","Suc. Rivadavia",64,0,6000,0
cmlh2z42w00boib04d2xjt4zz,Activo,"INT1770756961637","INT5695815250","cucurucho dulce de 3 bochas",Un,"Heladeria",6000,"Global","Suc. Perito Moreno",0,0,6000,0
cmlvgavpf000fjo04othtzxzg,Activo,"INT1771625872130","","lata de manaos ",Un,"bebidas",1000,"Global","Suc. Cepernic",-1,0,1000,0
cmlvgavpf000fjo04othtzxzg,Activo,"INT1771625872130","","lata de manaos ",Un,"bebidas",1000,"Global","Suc. Rivadavia",0,0,1000,0
cmlvgavpf000fjo04othtzxzg,Activo,"INT1771625872130","","lata de manaos ",Un,"bebidas",1000,"Global","Suc. Perito Moreno",118,0,1000,0
cmlgvo1sl0003l404iq89tra0,Activo,"INT1770744688149","77915481","alfajor pepito x57g",Un,"kiosco",2000,"Global","Suc. Cepernic",2,0,2000,0
cmlgvo1sl0003l404iq89tra0,Activo,"INT1770744688149","77915481","alfajor pepito x57g",Un,"kiosco",2000,"Global","Suc. Rivadavia",0,0,2000,0
cmlgvo1sl0003l404iq89tra0,Activo,"INT1770744688149","77915481","alfajor pepito x57g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,0,2000,0
cmljvlg1t0003js045bybsq1h,Activo,"INT1770925965184","7790036001098","VINO MALBEC BODEGA PRIVADA",Un,"bebidas",10000,"Global","Suc. Cepernic",12,1,10000,0
cmljvlg1t0003js045bybsq1h,Activo,"INT1770925965184","7790036001098","VINO MALBEC BODEGA PRIVADA",Un,"bebidas",10000,"Global","Suc. Rivadavia",0,1,10000,0
cmljvlg1t0003js045bybsq1h,Activo,"INT1770925965184","7790036001098","VINO MALBEC BODEGA PRIVADA",Un,"bebidas",10000,"Global","Suc. Perito Moreno",0,1,10000,0
cmlh1mc5200c6ky040kavfq7n,Activo,"INT1770754685941","INT5468375880","batidos s/crema",Un,"Heladeria",4000,"Global","Suc. Cepernic",76,0,4000,0
cmlh1mc5200c6ky040kavfq7n,Activo,"INT1770754685941","INT5468375880","batidos s/crema",Un,"Heladeria",4000,"Global","Suc. Rivadavia",189,0,4000,0
cmlh1mc5200c6ky040kavfq7n,Activo,"INT1770754685941","INT5468375880","batidos s/crema",Un,"Heladeria",4000,"Global","Suc. Perito Moreno",0,0,4000,0
cmlh3aqkk00bxib04j23sokho,Activo,"INT1770757504003","INT5750195223","bon o bon vaso de 1L",Un,"Tragos",12000,"Global","Suc. Cepernic",0,0,12000,0
cmlh3aqkk00bxib04j23sokho,Activo,"INT1770757504003","INT5750195223","bon o bon vaso de 1L",Un,"Tragos",12000,"Global","Suc. Rivadavia",354,0,12000,0
cmlh3aqkk00bxib04j23sokho,Activo,"INT1770757504003","INT5750195223","bon o bon vaso de 1L",Un,"Tragos",12000,"Global","Suc. Perito Moreno",0,0,12000,0
cmlh2dnco00biib04otwzx7pg,Activo,"INT1770755960183","7798088854358","caritas de cremas",Un,"Heladeria",1500,"Global","Suc. Cepernic",0,0,1500,0
cmlh2dnco00biib04otwzx7pg,Activo,"INT1770755960183","7798088854358","caritas de cremas",Un,"Heladeria",1500,"Global","Suc. Rivadavia",12,0,1500,0
cmlh2dnco00biib04otwzx7pg,Activo,"INT1770755960183","7798088854358","caritas de cremas",Un,"Heladeria",1500,"Global","Suc. Perito Moreno",0,0,1500,0
cmljvmky90006js04hnt70e2e,Activo,"INT1770926018193","7896306609893","chicle blong sabor menta",Un,"General",100,"Global","Suc. Cepernic",0,50,100,0
cmljvmky90006js04hnt70e2e,Activo,"INT1770926018193","7896306609893","chicle blong sabor menta",Un,"General",100,"Global","Suc. Rivadavia",90,50,100,0
cmljvmky90006js04hnt70e2e,Activo,"INT1770926018193","7896306609893","chicle blong sabor menta",Un,"General",100,"Global","Suc. Perito Moreno",0,50,100,0
cmlh2qzo300blib04cfzsfilm,Activo,"INT1770756582675","INT5657992626","conos de 2 bochas",Un,"Heladeria",4000,"Global","Suc. Cepernic",-4,0,4000,0
cmlh2qzo300blib04cfzsfilm,Activo,"INT1770756582675","INT5657992626","conos de 2 bochas",Un,"Heladeria",4000,"Global","Suc. Rivadavia",6,0,4000,0
cmlh2qzo300blib04cfzsfilm,Activo,"INT1770756582675","INT5657992626","conos de 2 bochas",Un,"Heladeria",4000,"Global","Suc. Perito Moreno",0,0,4000,0
cmlgwjuy9000ll504k03j4skh,Activo,"INT1770746172272","7790310987926","doritos dinamita extra flamin'hot x82g",Un,"kiosco",3500,"Global","Suc. Cepernic",0,0,3500,0
cmlgwjuy9000ll504k03j4skh,Activo,"INT1770746172272","7790310987926","doritos dinamita extra flamin'hot x82g",Un,"kiosco",3500,"Global","Suc. Rivadavia",1,0,3500,0
cmlgwjuy9000ll504k03j4skh,Activo,"INT1770746172272","7790310987926","doritos dinamita extra flamin'hot x82g",Un,"kiosco",3500,"Global","Suc. Perito Moreno",0,0,3500,0
cmlgwnwsd0000ji04uojay1jb,Activo,"INT1770746361276","7790310987582","doritos dinamita flamin'hot x82g",Un,"kiosco",3500,"Global","Suc. Cepernic",0,0,3500,0
cmlgwnwsd0000ji04uojay1jb,Activo,"INT1770746361276","7790310987582","doritos dinamita flamin'hot x82g",Un,"kiosco",3500,"Global","Suc. Rivadavia",2,0,3500,0
cmlgwnwsd0000ji04uojay1jb,Activo,"INT1770746361276","7790310987582","doritos dinamita flamin'hot x82g",Un,"kiosco",3500,"Global","Suc. Perito Moreno",0,0,3500,0
cmlgxz3zz0000ji04v6q546f6,Activo,"INT1770748563454","7790310987070","doritos sweet chjlj x74g",Un,"kiosco",5000,"Global","Suc. Cepernic",0,0,5000,0
cmlgxz3zz0000ji04v6q546f6,Activo,"INT1770748563454","7790310987070","doritos sweet chjlj x74g",Un,"kiosco",5000,"Global","Suc. Rivadavia",4,0,5000,0
cmlgxz3zz0000ji04v6q546f6,Activo,"INT1770748563454","7790310987070","doritos sweet chjlj x74g",Un,"kiosco",5000,"Global","Suc. Perito Moreno",0,0,5000,0
cmll8scx80007l504t6thlfxb,Activo,"INT1771008588907","7792170110704","gatorade cool blue x1,25l",Un,"bebidas",4500,"Global","Suc. Cepernic",0,6,4500,0
cmll8scx80007l504t6thlfxb,Activo,"INT1771008588907","7792170110704","gatorade cool blue x1,25l",Un,"bebidas",4500,"Global","Suc. Rivadavia",5,6,4500,0
cmll8scx80007l504t6thlfxb,Activo,"INT1771008588907","7792170110704","gatorade cool blue x1,25l",Un,"bebidas",4500,"Global","Suc. Perito Moreno",0,6,4500,0
cmlfpf1e9000clb04ist46t7w,Activo,"INT1770673723856","7798113302052","jugo placer pomelo x500ml",Un,"bebidas",1500,"Global","Suc. Cepernic",0,6,1500,0
cmlfpf1e9000clb04ist46t7w,Activo,"INT1770673723856","7798113302052","jugo placer pomelo x500ml",Un,"bebidas",1500,"Global","Suc. Rivadavia",10,6,2000,500
cmlfpf1e9000clb04ist46t7w,Activo,"INT1770673723856","7798113302052","jugo placer pomelo x500ml",Un,"bebidas",1500,"Global","Suc. Perito Moreno",0,6,1500,0
cmlh38hvm00buib04olleo5an,Activo,"INT1770757399421","INT5739676997","fernet vaso de 1L",Un,"Tragos",10000,"Global","Suc. Cepernic",0,0,10000,0
cmlh38hvm00buib04olleo5an,Activo,"INT1770757399421","INT5739676997","fernet vaso de 1L",Un,"Tragos",10000,"Global","Suc. Rivadavia",354,0,10000,0
cmlh38hvm00buib04olleo5an,Activo,"INT1770757399421","INT5739676997","fernet vaso de 1L",Un,"Tragos",10000,"Global","Suc. Perito Moreno",0,0,10000,0
cmlvhiwue002dl204xnxxnvw8,Activo,"INT1771627926469","","latas de d.lemos",Un,"bebidas",3500,"Global","Suc. Cepernic",-1,0,3500,0
cmlvhiwue002dl204xnxxnvw8,Activo,"INT1771627926469","","latas de d.lemos",Un,"bebidas",3500,"Global","Suc. Rivadavia",0,0,3500,0
cmlvhiwue002dl204xnxxnvw8,Activo,"INT1771627926469","","latas de d.lemos",Un,"bebidas",3500,"Global","Suc. Perito Moreno",3,0,3500,0
cmlvjq4bf000aib04aizgtht4,Activo,"INT1771631621978","","vino estancia mendoza",Un,"bebidas",10000,"Global","Suc. Cepernic",0,0,10000,0
cmlvjq4bf000aib04aizgtht4,Activo,"INT1771631621978","","vino estancia mendoza",Un,"bebidas",10000,"Global","Suc. Rivadavia",0,0,10000,0
cmlvjq4bf000aib04aizgtht4,Activo,"INT1771631621978","","vino estancia mendoza",Un,"bebidas",10000,"Global","Suc. Perito Moreno",8,0,10000,0
cmlgvbwb50003ky042exsao14,Activo,"INT1770744121168","77991577","alfajor fantoche triple negro x85g",Un,"kiosco",2000,"Global","Suc. Cepernic",3,0,2000,0
cmlgvbwb50003ky042exsao14,Activo,"INT1770744121168","77991577","alfajor fantoche triple negro x85g",Un,"kiosco",2000,"Global","Suc. Rivadavia",0,0,2000,0
cmlgvbwb50003ky042exsao14,Activo,"INT1770744121168","77991577","alfajor fantoche triple negro x85g",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,0,2000,0
cmlh3dwc10003i604t8t09tj7,Activo,"INT1770757651440","INT5764580939","daiquiri vaso de 1L",Un,"Tragos",10000,"Global","Suc. Cepernic",0,0,10000,0
cmlh3dwc10003i604t8t09tj7,Activo,"INT1770757651440","INT5764580939","daiquiri vaso de 1L",Un,"Tragos",10000,"Global","Suc. Rivadavia",354,0,10000,0
cmlh3dwc10003i604t8t09tj7,Activo,"INT1770757651440","INT5764580939","daiquiri vaso de 1L",Un,"Tragos",10000,"Global","Suc. Perito Moreno",0,0,10000,0
cmlh3fkmt0009jo04qjun9w50,Activo,"INT1770757729588","INT5772716080","gin paff vaso de 1L",Un,"Tragos",12000,"Global","Suc. Cepernic",0,0,12000,0
cmlh3fkmt0009jo04qjun9w50,Activo,"INT1770757729588","INT5772716080","gin paff vaso de 1L",Un,"Tragos",12000,"Global","Suc. Rivadavia",354,0,12000,0
cmlh3fkmt0009jo04qjun9w50,Activo,"INT1770757729588","INT5772716080","gin paff vaso de 1L",Un,"Tragos",12000,"Global","Suc. Perito Moreno",0,0,12000,0
cmlh39g7q0000i604njk56sm9,Activo,"INT1770757443925","INT5744167135","gin tonic vaso de 1L",Un,"Tragos",10000,"Global","Suc. Cepernic",0,0,10000,0
cmlh39g7q0000i604njk56sm9,Activo,"INT1770757443925","INT5744167135","gin tonic vaso de 1L",Un,"Tragos",10000,"Global","Suc. Rivadavia",352,0,10000,0
cmlh39g7q0000i604njk56sm9,Activo,"INT1770757443925","INT5744167135","gin tonic vaso de 1L",Un,"Tragos",10000,"Global","Suc. Perito Moreno",0,0,10000,0
cmlfqyb2d0000jo04dm8bs6pz,Activo,"INT1770676302469","INT7628367442","gomitas",Kg,"kiosco",30000,"Global","Suc. Cepernic",0,0,30000,0
cmlfqyb2d0000jo04dm8bs6pz,Activo,"INT1770676302469","INT7628367442","gomitas",Kg,"kiosco",30000,"Global","Suc. Rivadavia",3.703,0,30000,0
cmlfqyb2d0000jo04dm8bs6pz,Activo,"INT1770676302469","INT7628367442","gomitas",Kg,"kiosco",30000,"Global","Suc. Perito Moreno",0,0,30000,0
cmlidhfqy000djm04lu7eesoo,Activo,"INT1770835078905","7798125810521","cintas crocantes sabor jamon x125g ",Un,"kiosco",2000,"Global","Suc. Cepernic",0,2,2000,0
cmlidhfqy000djm04lu7eesoo,Activo,"INT1770835078905","7798125810521","cintas crocantes sabor jamon x125g ",Un,"kiosco",2000,"Global","Suc. Rivadavia",1,2,2000,0
cmlidhfqy000djm04lu7eesoo,Activo,"INT1770835078905","7798125810521","cintas crocantes sabor jamon x125g ",Un,"kiosco",2000,"Global","Suc. Perito Moreno",0,2,2000,0
cmlgygcnh000dl804x2schwnl,Activo,"INT1770749367821","7794000006195","hellmann's ketchup x60g",Un,"kiosco",1500,"Global","Suc. Cepernic",0,0,1500,0
cmlgygcnh000dl804x2schwnl,Activo,"INT1770749367821","7794000006195","hellmann's ketchup x60g",Un,"kiosco",1500,"Global","Suc. Rivadavia",4,0,1500,0
cmlgygcnh000dl804x2schwnl,Activo,"INT1770749367821","7794000006195","hellmann's ketchup x60g",Un,"kiosco",1500,"Global","Suc. Perito Moreno",0,0,1500,0
cmliejw1k001al204nhrjeqdd,Activo,"INT1770836872951","7798113302472","manaos lima limon 354cm",Un,"General",1500,"Global","Suc. Cepernic",16,0,1500,0
cmliejw1k001al204nhrjeqdd,Activo,"INT1770836872951","7798113302472","manaos lima limon 354cm",Un,"General",1500,"Global","Suc. Rivadavia",0,0,1500,0
cmliejw1k001al204nhrjeqdd,Activo,"INT1770836872951","7798113302472","manaos lima limon 354cm",Un,"General",1500,"Global","Suc. Perito Moreno",0,0,1500,0
cmljusxm10003jp04m2222ho2,Activo,"INT1770924634921","7798085996846","SERVILLETA OKEY X3",Un,"General",4000,"Global","Suc. Cepernic",7,0,4000,0
cmljusxm10003jp04m2222ho2,Activo,"INT1770924634921","7798085996846","SERVILLETA OKEY X3",Un,"General",4000,"Global","Suc. Rivadavia",0,0,4000,0
cmljusxm10003jp04m2222ho2,Activo,"INT1770924634921","7798085996846","SERVILLETA OKEY X3",Un,"General",4000,"Global","Suc. Perito Moreno",0,0,4000,0
cmlfp02760006l704rz3o74ri,Activo,"INT1770673025058","7792758321591","SECCO TONICA X1,5L",Un,"bebidas",3000,"Global","Suc. Cepernic",0,6,3000,0
cmlfp02760006l704rz3o74ri,Activo,"INT1770673025058","7792758321591","SECCO TONICA X1,5L",Un,"bebidas",3000,"Global","Suc. Rivadavia",0,6,3000,0
cmlfp02760006l704rz3o74ri,Activo,"INT1770673025058","7792758321591","SECCO TONICA X1,5L",Un,"bebidas",3000,"Global","Suc. Perito Moreno",0,6,3000,0
cmlgypu5b000ol804oefnoj4q,Activo,"INT1770749810399","7794626010330","toallas higienicas linas x8un.",Un,"kiosco",3500,"Global","Suc. Cepernic",0,0,3500,0
cmlgypu5b000ol804oefnoj4q,Activo,"INT1770749810399","7794626010330","toallas higienicas linas x8un.",Un,"kiosco",3500,"Global","Suc. Rivadavia",1,0,3500,0
cmlgypu5b000ol804oefnoj4q,Activo,"INT1770749810399","7794626010330","toallas higienicas linas x8un.",Un,"kiosco",3500,"Global","Suc. Perito Moreno",0,0,3500,0
cmlh2jfa00006jo04lcp4isld,Activo,"INT1770756229655","INT5610824233","bolsa de hielo",Un,"kiosco",3000,"Global","Suc. Cepernic",28,0,3000,0
cmlh2jfa00006jo04lcp4isld,Activo,"INT1770756229655","INT5610824233","bolsa de hielo",Un,"kiosco",3000,"Global","Suc. Rivadavia",15,0,3000,0
cmlh2jfa00006jo04lcp4isld,Activo,"INT1770756229655","INT5610824233","bolsa de hielo",Un,"kiosco",3000,"Global","Suc. Perito Moreno",0,0,3000,0
cmlh0svq10008ky04blknvw5p,Activo,"INT1770753311641","INT5326200587","vasos de gomitas x600g",Un,"kiosco",7000,"Global","Suc. Cepernic",13,0,7000,0
cmlh0svq10008ky04blknvw5p,Activo,"INT1770753311641","INT5326200587","vasos de gomitas x600g",Un,"kiosco",7000,"Global","Suc. Rivadavia",7,0,7000,0
cmlh0svq10008ky04blknvw5p,Activo,"INT1770753311641","INT5326200587","vasos de gomitas x600g",Un,"kiosco",7000,"Global","Suc. Perito Moreno",0,0,7000,0
cmlh3gzcr00c0ib04wkb10fez,Activo,"INT1770757795322","INT5779194320","vodka vaso de 1L",Un,"Tragos",10000,"Global","Suc. Cepernic",0,0,10000,0
cmlh3gzcr00c0ib04wkb10fez,Activo,"INT1770757795322","INT5779194320","vodka vaso de 1L",Un,"Tragos",10000,"Global","Suc. Rivadavia",353,0,10000,0
cmlh3gzcr00c0ib04wkb10fez,Activo,"INT1770757795322","INT5779194320","vodka vaso de 1L",Un,"Tragos",10000,"Global","Suc. Perito Moreno",0,0,10000,0
cmlgyn0og0002l7046a5n321b,Activo,"INT1770749678896","7793704000911","yerba mate playadito x500g",Un,"kiosco",4000,"Global","Suc. Cepernic",12,0,4000,0
cmlgyn0og0002l7046a5n321b,Activo,"INT1770749678896","7793704000911","yerba mate playadito x500g",Un,"kiosco",4000,"Global","Suc. Rivadavia",3,0,4000,0
cmlgyn0og0002l7046a5n321b,Activo,"INT1770749678896","7793704000911","yerba mate playadito x500g",Un,"kiosco",4000,"Global","Suc. Perito Moreno",0,0,4000,0
cmlgyo8bh0003ky04vg43wr17,Activo,"INT1770749735453","7790387013504","yerba mate taragui x500g",Un,"kiosco",4000,"Global","Suc. Cepernic",0,0,4000,0
cmlgyo8bh0003ky04vg43wr17,Activo,"INT1770749735453","7790387013504","yerba mate taragui x500g",Un,"kiosco",4000,"Global","Suc. Rivadavia",7,0,4000,0
cmlgyo8bh0003ky04vg43wr17,Activo,"INT1770749735453","7790387013504","yerba mate taragui x500g",Un,"kiosco",4000,"Global","Suc. Perito Moreno",0,0,4000,0
cmlfo4q5m000cl704dokw3k2z,Activo,"INT1770671563113","7790895068027","SPRITE LIMA LIMON 2,5L",Un,"bebidas",7000,"Global","Suc. Cepernic",4,6,7000,0
cmlfo4q5m000cl704dokw3k2z,Activo,"INT1770671563113","7790895068027","SPRITE LIMA LIMON 2,5L",Un,"bebidas",7000,"Global","Suc. Rivadavia",11,6,8000,1000
cmlfo4q5m000cl704dokw3k2z,Activo,"INT1770671563113","7790895068027","SPRITE LIMA LIMON 2,5L",Un,"bebidas",7000,"Global","Suc. Perito Moreno",0,6,7000,0
cmlh0y6jd000mky04l2uqe5zb,Activo,"INT1770753558936","INT5348970567","hamburguesas",Un,"Comidas",5000,"Global","Suc. Cepernic",-2,5,5000,0
cmlh0y6jd000mky04l2uqe5zb,Activo,"INT1770753558936","INT5348970567","hamburguesas",Un,"Comidas",5000,"Global","Suc. Rivadavia",17,6,5000,0
cmlh0y6jd000mky04l2uqe5zb,Activo,"INT1770753558936","INT5348970567","hamburguesas",Un,"Comidas",5000,"Global","Suc. Perito Moreno",0,6,5000,0
cmlvgf0iv0000l504ugprjmlz,Activo,"INT1771626064986","","agua mineral manaos 600",Un,"bebidas",1500,"Global","Suc. Cepernic",0,0,1500,0
cmlvgf0iv0000l504ugprjmlz,Activo,"INT1771626064986","","agua mineral manaos 600",Un,"bebidas",1500,"Global","Suc. Rivadavia",0,0,1500,0
cmlvgf0iv0000l504ugprjmlz,Activo,"INT1771626064986","","agua mineral manaos 600",Un,"bebidas",1500,"Global","Suc. Perito Moreno",68,0,1500,0
cmlvhlj0p000ul504y5q47nq0,Activo,"INT1771628048521",""," cerveza 361",Un,"bebidas",4000,"Global","Suc. Cepernic",0,0,4000,0
